hour,day_of_week,is_weekend,route_id,stop_sequence,distance_to_next_stop_km,traffic_level,rain_flag,passenger_count,bus_capacity,actual_travel_time_min,crowding_level
14,0,False,1,14,1.99,1,0,18,50,5.788922343374487,Low
2,3,False,13,9,2.87,2,1,36,50,11.594347548100247,Medium
10,6,True,11,14,1.93,1,0,46,50,8.061339794601864,High
19,0,False,10,12,2.05,2,0,42,50,10.553613062153742,High
17,5,True,7,11,1.98,1,0,41,50,8.450255481520415,High
1,3,False,7,7,2.61,1,0,18,50,6.718252918559868,Low
11,0,False,12,3,0.82,3,0,37,50,5.482105125193324,Medium
6,1,False,9,3,2.22,1,0,32,50,4.836637993432393,Medium
17,1,False,6,5,2.38,3,0,50,50,12.51706986104999,High
2,2,False,15,3,2.65,1,0,33,50,7.261287242054566,Medium
18,4,False,19,8,1.88,1,0,38,50,7.303498142608932,High
22,4,False,5,10,1.01,2,0,34,50,4.880512474982899,Medium
16,5,True,14,10,2.53,1,0,21,50,6.205638686432893,Medium
15,1,False,10,11,0.51,1,1,27,50,3.6953597738462025,Medium
20,5,True,7,7,1.99,1,0,39,50,8.448216997023206,High
10,4,False,18,8,2.63,1,1,37,50,12.082868716893682,Medium
8,5,True,15,11,2.07,1,0,38,50,7.803954864260593,High
13,0,False,19,2,1.73,3,1,33,50,10.123690348367585,Medium
15,1,False,12,1,2.64,1,0,36,50,7.491191259803287,Medium
2,3,False,1,13,2.2,1,0,33,50,6.665366282778501,Medium
6,1,False,5,3,2.41,2,0,39,50,8.436227619474268,High
11,1,False,6,3,2.44,1,0,26,50,6.623380500117589,Medium
3,1,False,15,10,1.22,2,0,29,50,5.686244239170134,Medium
1,3,False,8,14,2.52,1,0,22,50,7.0869462570869395,Medium
2,3,False,20,11,2.75,1,0,25,50,7.334539363935836,Medium
22,2,False,14,7,2.36,2,0,34,50,7.993830297270865,Medium
0,0,False,14,5,2.92,2,0,35,50,9.683621827986526,Medium
10,3,False,8,1,2.61,1,0,33,50,9.75461777155227,Medium
20,6,True,8,5,2.01,3,0,50,50,11.51279801977396,High
8,5,True,13,8,2.32,2,0,43,50,11.452808950343545,High
23,1,False,3,12,1.35,1,0,19,50,3.8308585275510305,Low
15,2,False,2,6,1.75,2,0,29,50,6.351339950878122,Medium
18,4,False,4,5,1.69,2,1,48,50,11.479293838040611,High
8,4,False,15,2,1.0,2,0,42,50,7.871433922647673,High
17,3,False,17,14,1.74,2,1,45,50,11.533396635651282,High
0,0,False,8,13,1.86,2,0,26,50,6.106720811140939,Medium
0,5,True,19,2,2.08,2,0,28,50,7.412133664646697,Medium
15,5,True,2,5,2.67,3,1,35,50,12.516677552924989,Medium
0,6,True,8,1,2.62,2,1,33,50,10.536816728143556,Medium
16,6,True,8,2,2.29,3,0,32,50,9.306888340404216,Medium
12,4,False,6,9,1.36,3,0,30,50,6.789195640901754,Medium
23,5,True,6,9,2.13,1,0,33,50,6.503343051545795,Medium
18,4,False,16,1,2.07,3,0,50,50,11.448191584193433,High
16,2,False,19,6,0.94,3,0,36,50,7.221773946419505,Medium
19,5,True,2,6,2.14,2,0,45,50,10.08779583920851,High
1,0,False,9,10,2.77,1,0,25,50,8.164728385798156,Medium
6,6,True,14,1,1.85,3,0,33,50,9.119452832447788,Medium
7,1,False,5,6,2.77,2,0,50,50,10.974609321196557,High
23,6,True,12,8,2.55,2,0,45,50,8.207262009425907,High
16,5,True,18,12,2.53,2,0,33,50,7.45167491863459,Medium
7,1,False,9,9,2.27,3,0,42,50,11.786847696331726,High
15,0,False,10,10,1.58,1,0,22,50,4.427187204217187,Medium
8,1,False,1,2,1.25,2,0,41,50,9.206837973118972,High
5,2,False,10,12,2.92,2,0,25,50,8.68832432768354,Medium
17,1,False,4,14,2.07,3,0,50,50,12.536157912338552,High
6,3,False,19,5,2.35,2,0,32,50,7.108202157928876,Medium
13,3,False,7,6,1.23,2,0,28,50,4.790513462494702,Medium
15,4,False,17,12,2.1,3,0,38,50,8.572809544357092,High
23,3,False,10,6,1.82,3,0,28,50,8.783987166863039,Medium
4,6,True,6,8,2.13,1,0,30,50,5.0709658528933685,Medium
11,0,False,12,6,2.67,1,1,37,50,9.068345895785328,Medium
5,1,False,13,3,0.76,1,0,22,50,2.0,Medium
20,5,True,3,4,1.11,2,1,50,50,9.631621474699582,High
16,5,True,19,12,2.27,2,0,39,50,7.869177927047112,High
5,6,True,20,5,1.42,1,0,19,50,4.095335344071653,Low
20,2,False,7,2,2.08,2,0,45,50,9.533276953124233,High
0,6,True,9,10,2.6,1,0,22,50,6.797049116676153,Medium
13,4,False,2,4,2.43,2,0,32,50,7.4753130878543566,Medium
3,4,False,11,2,1.76,3,1,24,50,10.223699004365704,Medium
17,2,False,14,9,2.16,2,0,48,50,10.255644971486657,High
5,3,False,17,10,0.72,3,0,32,50,5.238778028800129,Medium
8,2,False,20,10,2.14,2,0,47,50,10.008490653679623,High
13,3,False,13,2,2.67,3,0,37,50,10.307078632767247,Medium
18,2,False,11,2,2.4,1,0,43,50,9.578882681872727,High
10,4,False,12,2,1.28,1,0,41,50,7.216927489172058,High
18,0,False,17,13,2.14,3,0,42,50,11.694784519880056,High
9,0,False,19,12,0.71,2,0,49,50,7.764777903729685,High
10,0,False,7,5,1.58,3,0,49,50,10.563722497659047,High
1,5,True,4,1,0.9,2,0,27,50,3.872501535782794,Medium
2,5,True,19,1,2.53,1,0,25,50,6.869161031056457,Medium
20,2,False,2,1,1.52,3,0,41,50,11.212795524967873,High
7,5,True,8,4,2.84,2,0,41,50,12.487036987397484,High
16,3,False,2,7,1.1,2,0,40,50,5.460205552445687,High
22,4,False,4,13,1.03,1,0,24,50,3.505607036547323,Medium
19,5,True,8,14,0.82,3,0,46,50,8.76969124370346,High
21,1,False,17,1,2.44,1,0,28,50,6.788050917701326,Medium
12,6,True,7,11,0.7,2,0,32,50,3.999519688029737,Medium
5,1,False,20,3,1.54,3,0,30,50,7.095499670592995,Medium
17,6,True,14,8,1.6,3,1,46,50,12.629561325256713,High
17,2,False,4,5,2.38,1,0,42,50,9.381836943457387,High
0,0,False,11,8,2.29,1,0,30,50,6.132318511323142,Medium
7,4,False,16,6,2.99,2,0,40,50,12.266599226854645,High
13,4,False,15,8,1.0,3,0,27,50,6.065299635156065,Medium
10,2,False,8,1,0.83,1,0,34,50,6.606871686515415,Medium
13,2,False,11,2,0.64,2,0,22,50,4.598173791667504,Medium
20,5,True,14,10,1.2,2,0,48,50,8.196530132328695,High
14,2,False,13,10,2.19,1,0,31,50,5.994493034576517,Medium
23,4,False,9,4,1.13,2,0,28,50,5.454527776526101,Medium
0,2,False,16,7,0.71,3,0,40,50,5.59944352507452,High
1,1,False,12,11,2.64,3,0,40,50,9.51220722583572,High
9,3,False,5,13,1.68,1,0,36,50,7.915158340488611,Medium
0,3,False,2,6,1.09,2,0,39,50,4.606883418059933,High
18,1,False,2,13,2.41,3,0,50,50,12.424412752512294,High
16,5,True,10,9,0.95,2,0,36,50,4.718291344502625,Medium
7,5,True,3,11,2.95,3,0,50,50,12.1371741259806,High
22,4,False,3,6,2.93,3,0,32,50,11.080604220691363,Medium
19,1,False,11,2,2.55,3,0,50,50,12.067998807825399,High
15,6,True,18,8,1.44,1,0,22,50,3.813830202693527,Medium
7,3,False,12,10,2.21,3,0,49,50,11.070286071166544,High
10,1,False,9,6,1.57,3,0,47,50,9.497437311037435,High
17,2,False,6,10,1.56,1,1,45,50,9.863355034635726,High
20,1,False,20,12,1.59,2,0,47,50,9.42366629896112,High
21,5,True,8,5,2.76,2,1,29,50,9.688738381581722,Medium
19,0,False,15,2,2.04,2,0,40,50,10.562719279427203,High
19,0,False,5,2,1.91,2,1,42,50,12.05516808258372,High
23,5,True,19,11,2.11,2,0,31,50,8.058559172228685,Medium
15,3,False,9,3,0.74,3,0,28,50,6.161216468168757,Medium
19,4,False,14,2,2.47,1,0,41,50,10.846110555611759,High
8,2,False,12,14,2.07,2,0,41,50,9.962781893844223,High
7,3,False,8,11,0.65,1,0,41,50,6.34981290175609,High
23,2,False,14,6,1.39,3,0,32,50,8.795521704692957,Medium
15,6,True,15,7,0.69,2,0,25,50,3.4016589471202954,Medium
11,3,False,10,2,1.08,1,0,32,50,2.9408759179963946,Medium
13,4,False,13,2,0.71,2,1,33,50,6.975572551410693,Medium
16,1,False,14,4,1.32,1,0,19,50,4.036046748496951,Low
16,1,False,6,11,1.04,3,1,28,50,7.6815973519896,Medium
4,2,False,3,2,1.88,3,1,37,50,10.676709590817785,Medium
7,3,False,7,9,2.99,2,0,50,50,11.93247307651956,High
3,1,False,3,14,0.68,1,0,23,50,2.2193328261743632,Medium
19,6,True,10,3,2.53,2,0,50,50,11.161203499888725,High
5,3,False,3,13,1.99,2,0,41,50,7.788045438182955,High
0,5,True,9,9,2.08,3,0,40,50,8.184545884785093,High
17,2,False,9,12,2.65,3,0,50,50,12.863488185120541,High
12,4,False,19,11,1.69,2,0,21,50,5.744347174344291,Medium
20,0,False,12,13,1.78,1,0,38,50,7.846007056183012,High
23,5,True,4,7,2.32,2,0,27,50,7.517021016201012,Medium
5,4,False,4,7,0.75,1,0,27,50,3.2592036880593893,Medium
9,6,True,12,5,2.48,2,1,43,50,12.299994966615913,High
12,1,False,9,10,1.75,2,0,22,50,7.0753182336426805,Medium
18,0,False,20,9,2.64,1,0,40,50,10.257571123595202,High
15,3,False,3,10,1.12,3,0,35,50,6.839940189898637,Medium
6,4,False,16,11,0.78,2,1,28,50,5.729149712912697,Medium
3,3,False,6,12,0.68,1,0,23,50,3.0367375611033283,Medium
23,6,True,9,6,0.53,1,0,22,50,2.863884377618366,Medium
12,6,True,20,8,0.82,1,0,23,50,2.5265796093294814,Medium
15,5,True,6,9,2.9,1,0,25,50,7.665044818083121,Medium
10,5,True,8,9,2.91,1,0,40,50,9.50192911721048,High
6,4,False,3,1,2.83,2,0,31,50,9.344738798190605,Medium
17,3,False,9,14,0.58,1,0,45,50,5.622154233219663,High
6,2,False,6,13,1.94,3,0,31,50,8.79284669034051,Medium
19,0,False,13,5,2.83,2,0,44,50,11.091171285246727,High
8,4,False,10,14,1.81,3,0,45,50,11.048472518990682,High
12,1,False,18,6,1.58,1,0,28,50,4.3185585168237655,Medium
20,4,False,10,9,1.94,2,0,46,50,9.559246581046555,High
6,5,True,9,6,2.28,1,0,25,50,6.574333581527462,Medium
13,3,False,17,4,1.5,1,1,27,50,6.016141306379266,Medium
0,3,False,7,8,0.76,1,0,27,50,3.163888782779325,Medium
6,1,False,8,4,1.28,3,1,42,50,9.279411740216718,High
15,1,False,8,11,2.14,3,1,27,50,11.027477138373627,Medium
2,5,True,20,8,0.89,1,0,30,50,3.462434034188047,Medium
10,6,True,2,3,2.31,1,1,46,50,10.53028370000315,High
23,4,False,10,6,1.18,1,0,26,50,4.359777525871252,Medium
2,2,False,2,10,2.12,3,0,47,50,8.224487129580524,High
16,5,True,8,7,2.8,1,0,21,50,7.412331147846883,Medium
7,1,False,4,2,2.68,2,0,39,50,11.6276844521004,High
11,0,False,15,4,2.83,1,0,23,50,6.793415491450741,Medium
23,6,True,2,11,1.65,1,0,22,50,5.23587689468102,Medium
0,0,False,15,1,2.11,3,0,45,50,8.175180173882191,High
21,2,False,6,11,1.12,2,1,29,50,7.297800985551689,Medium
13,6,True,5,1,2.56,1,0,22,50,6.263152347026621,Medium
2,5,True,2,8,2.29,2,0,28,50,8.113707491569695,Medium
15,6,True,5,11,2.69,1,1,30,50,9.31354423498077,Medium
1,5,True,7,11,2.96,2,0,37,50,9.271306137566702,Medium
18,1,False,17,1,1.55,2,0,45,50,9.44980305384284,High
19,5,True,15,13,1.47,1,0,44,50,7.887278900942976,High
17,6,True,3,10,2.12,2,0,43,50,10.061975331000973,High
6,1,False,14,13,1.26,1,0,20,50,3.426147270517757,Medium
0,6,True,10,13,1.17,2,1,37,50,6.862179258245906,Medium
1,6,True,12,6,2.7,3,1,35,50,10.20606103497973,Medium
0,0,False,6,14,1.39,2,0,21,50,6.295107734533349,Medium
14,0,False,19,6,1.99,2,0,21,50,7.385812543999585,Medium
23,2,False,3,2,2.31,2,0,29,50,7.504259949706418,Medium
7,3,False,19,1,1.73,1,1,46,50,10.521123497217804,High
4,2,False,17,7,1.35,1,0,33,50,4.445217603308963,Medium
16,3,False,10,3,1.89,3,1,31,50,9.436907066858522,Medium
20,4,False,4,1,2.12,2,0,46,50,10.517279009193812,High
14,6,True,18,7,0.8,2,0,35,50,4.743075332439727,Medium
6,2,False,1,14,2.69,3,0,37,50,10.233662213343798,Medium
13,6,True,6,6,2.93,3,0,43,50,10.128890890461328,High
19,4,False,8,10,0.92,1,0,38,50,5.940739521980802,High
14,6,True,14,11,0.74,1,1,25,50,5.119491677204126,Medium
5,2,False,7,13,0.58,1,0,31,50,2.7853582317272756,Medium
9,2,False,7,2,1.78,1,0,37,50,8.752152494420047,Medium
2,6,True,3,10,2.71,2,0,35,50,8.830475003362048,Medium
10,2,False,6,6,1.78,2,0,46,50,9.755775233232537,High
15,0,False,12,10,1.83,1,0,17,50,5.842054010907859,Low
7,5,True,8,5,0.93,2,0,41,50,8.071060296321559,High
11,5,True,10,12,2.28,1,0,21,50,6.950052571005728,Medium
14,5,True,19,12,1.5,2,1,31,50,7.987712611717238,Medium
12,2,False,16,3,2.96,1,0,18,50,6.722686164330904,Low
8,3,False,15,4,1.87,3,0,50,50,11.51948374308044,High
19,2,False,2,1,1.98,1,0,40,50,7.968598154704037,High
17,5,True,9,10,1.62,1,0,35,50,8.000023757517038,Medium
19,5,True,3,9,1.56,3,0,50,50,11.014462193392095,High
11,5,True,4,2,1.52,2,0,37,50,5.498503794524404,Medium
1,1,False,11,7,1.93,2,0,30,50,6.69013964844359,Medium
22,3,False,14,14,1.16,3,0,32,50,7.407187101273122,Medium
2,0,False,13,14,0.99,1,0,21,50,3.5825652481038484,Medium
6,1,False,2,11,2.89,1,0,19,50,5.93964306158056,Low
8,0,False,5,3,1.67,1,0,38,50,7.850273207748677,High
2,5,True,12,1,2.55,3,0,42,50,10.248045657966237,High
18,3,False,2,1,1.06,1,0,43,50,6.642205696223575,High
7,3,False,15,4,0.56,2,0,37,50,7.686753833110376,Medium
8,0,False,15,3,1.25,2,0,38,50,8.20732124351714,High
17,0,False,20,9,2.11,1,0,45,50,8.804101840531658,High
16,0,False,14,5,2.5,2,0,24,50,7.567631664307703,Medium
9,1,False,15,3,2.4,1,0,39,50,8.5635753901723,High
22,6,True,4,2,0.73,2,1,26,50,6.026080719264125,Medium
23,3,False,20,10,0.78,1,0,27,50,3.200905836688046,Medium
8,0,False,18,4,2.54,2,0,40,50,10.154775964427454,High
8,1,False,14,11,2.5,2,0,42,50,10.988894941349411,High
7,3,False,7,3,2.22,1,0,37,50,9.380224941492425,Medium
19,5,True,8,9,1.85,1,0,50,50,8.56153234726021,High
4,4,False,20,7,2.6,1,0,23,50,6.402824621228801,Medium
18,3,False,13,8,0.65,3,0,50,50,8.20188928475359,High
0,3,False,6,4,0.57,3,0,37,50,6.2859148205592135,Medium
1,0,False,2,12,2.76,2,0,34,50,8.161932073855686,Medium
15,6,True,8,14,1.66,1,1,26,50,6.797517651817575,Medium
7,2,False,4,9,1.36,2,0,47,50,8.022913629344007,High
15,3,False,17,13,1.6,2,0,35,50,6.826346465348361,Medium
13,5,True,16,1,1.01,2,0,36,50,5.609848170040973,Medium
4,2,False,15,4,1.53,3,0,29,50,6.776000540420146,Medium
14,5,True,3,13,2.85,3,0,37,50,10.180360135479875,Medium
18,2,False,15,2,0.56,2,0,48,50,8.59478792054609,High
9,3,False,20,12,1.6,3,0,50,50,11.176186985194319,High
0,3,False,1,10,2.47,1,0,34,50,5.526053215578175,Medium
9,5,True,20,13,1.34,2,0,50,50,8.389400303458114,High
18,4,False,19,3,1.41,3,0,50,50,10.163350094482452,High
19,0,False,7,11,1.37,1,0,40,50,6.859478088694001,High
10,2,False,14,6,2.54,1,0,36,50,9.757899321656256,Medium
10,6,True,1,9,1.58,1,0,40,50,7.881561557964052,High
11,1,False,7,14,1.25,2,0,31,50,4.487802875242693,Medium
2,0,False,16,2,2.08,1,0,27,50,6.444171472323742,Medium
19,1,False,4,4,2.16,2,0,50,50,10.116061402433122,High
11,6,True,7,9,1.27,1,0,31,50,3.894040942614433,Medium
12,0,False,6,9,1.67,1,1,21,50,7.461604269634649,Medium
2,5,True,13,9,2.21,1,0,20,50,6.6121643138019035,Medium
16,4,False,12,4,2.87,2,0,31,50,7.590269513953768,Medium
9,3,False,12,10,2.76,2,0,42,50,12.487420721950244,High
1,5,True,20,3,0.96,2,0,23,50,5.379510649774823,Medium
6,5,True,19,13,1.45,3,1,31,50,8.723877738231904,Medium
7,2,False,7,3,1.7,2,1,36,50,10.726085830247502,Medium
17,5,True,15,4,0.98,2,0,48,50,8.004563452294986,High
0,5,True,15,10,0.52,2,0,34,50,3.2889170550577997,Medium
5,2,False,19,3,1.69,3,0,36,50,8.974365221835763,Medium
13,0,False,13,9,2.69,3,0,47,50,9.951677345588834,High
2,3,False,5,10,2.79,2,0,29,50,8.527452320279787,Medium
0,5,True,7,9,2.13,2,0,28,50,7.462055274109531,Medium
17,0,False,12,14,1.64,2,1,50,50,10.381617764652828,High
7,1,False,8,2,0.92,2,0,50,50,7.762869180342679,High
15,4,False,2,11,1.84,1,0,21,50,6.094199736483267,Medium
5,1,False,20,14,1.87,2,0,29,50,5.894311828004022,Medium
5,6,True,12,4,1.08,2,0,33,50,4.683222861109064,Medium
9,2,False,8,10,1.14,1,0,49,50,6.980930993564199,High
11,3,False,20,11,2.78,3,0,40,50,10.747381587382474,High
15,1,False,9,1,0.65,1,0,26,50,3.0293934389284503,Medium
22,0,False,8,7,1.3,1,0,24,50,4.214073923521995,Medium
1,6,True,2,5,2.63,1,0,18,50,6.900642460405365,Low
12,5,True,18,4,1.75,3,0,28,50,8.274837902873973,Medium
13,0,False,10,14,1.45,2,0,31,50,6.648779583863228,Medium
16,0,False,8,9,1.79,1,1,27,50,7.193146345143727,Medium
1,2,False,5,12,2.82,2,0,38,50,8.980358221633399,High
17,3,False,10,11,0.91,2,0,42,50,7.688907903681834,High
6,4,False,14,14,2.26,2,0,15,50,7.9862483525328685,Low
9,4,False,3,5,0.89,3,1,50,50,12.062026789459729,High
5,4,False,2,12,0.55,1,0,24,50,2.8261236448349827,Medium
23,6,True,16,5,1.68,2,0,32,50,5.389781286273329,Medium
22,5,True,11,2,2.08,1,0,17,50,6.399373382424503,Low
12,5,True,16,10,1.59,1,0,23,50,4.502026537984424,Medium
11,2,False,17,8,0.77,3,0,34,50,6.2249793688427015,Medium
8,1,False,3,2,1.5,2,0,48,50,8.372653793244321,High
15,6,True,20,13,2.71,3,0,25,50,9.070699121081493,Medium
0,2,False,4,2,1.41,2,0,22,50,6.026178713252746,Medium
13,3,False,13,13,1.64,2,0,34,50,5.8687688297027965,Medium
10,0,False,6,9,1.23,2,0,48,50,7.809287174536572,High
11,3,False,12,14,2.54,1,0,27,50,6.896071314155325,Medium
22,3,False,13,1,1.13,2,0,24,50,5.11111863007225,Medium
15,5,True,12,12,2.37,3,0,31,50,9.161468887993486,Medium
10,3,False,1,4,0.77,1,0,37,50,5.56693014701833,Medium
9,2,False,8,10,1.6,2,0,41,50,9.572572344921854,High
23,0,False,8,1,0.71,1,0,14,50,3.227519873822345,Low
0,4,False,5,4,2.98,3,0,34,50,10.390097630354562,Medium
14,4,False,16,11,1.26,1,1,27,50,6.258003743424727,Medium
11,0,False,1,13,2.34,1,1,29,50,7.748775297221433,Medium
8,3,False,14,7,0.88,2,0,46,50,7.117887255991187,High
22,3,False,4,1,2.22,1,0,18,50,6.0299275631088225,Low
6,4,False,8,2,1.49,2,0,33,50,6.458091003131186,Medium
9,4,False,20,12,2.1,3,0,50,50,11.841367978527263,High
0,1,False,13,7,1.25,2,0,40,50,5.2943692376434335,High
19,2,False,12,6,2.81,3,1,50,50,15.213753670606796,High
15,4,False,18,7,0.9,3,0,37,50,5.399348133080413,Medium
5,5,True,7,2,0.99,3,0,41,50,7.381683847826169,High
10,0,False,7,3,1.27,3,0,46,50,9.168658825664611,High
20,0,False,5,1,2.45,1,0,36,50,9.957845921583713,Medium
18,6,True,12,13,1.78,1,0,41,50,7.966276872277382,High
14,6,True,14,13,1.85,2,1,32,50,8.64984810926309,Medium
0,0,False,10,10,1.72,1,0,28,50,4.479503470440615,Medium
7,5,True,13,12,1.44,3,0,50,50,10.768884744983907,High
12,5,True,9,9,2.45,3,1,32,50,11.723840243424473,Medium
7,0,False,6,4,0.91,1,1,39,50,8.097656565099241,High
8,0,False,12,14,2.95,2,0,42,50,11.736718941696758,High
21,6,True,11,12,1.41,2,0,21,50,5.7038586043143695,Medium
7,6,True,4,13,1.61,1,0,39,50,7.735069372525434,High
15,1,False,11,9,1.35,2,0,30,50,6.189781979583497,Medium
2,5,True,4,8,0.5,1,0,32,50,2.0,Medium
2,2,False,8,4,2.03,1,0,14,50,6.627961383647538,Low
9,4,False,20,1,1.63,1,1,48,50,9.953162817273764,High
0,6,True,6,5,2.46,3,0,33,50,9.996049646813404,Medium
15,1,False,20,12,1.52,2,0,31,50,6.48392413354499,Medium
16,2,False,14,10,0.53,3,0,39,50,5.512559577812301,High
3,4,False,16,8,0.65,1,0,33,50,2.536085023694155,Medium
22,2,False,7,13,1.4,1,0,25,50,4.363781080184194,Medium
7,1,False,1,4,2.67,3,0,38,50,11.950201004908596,High
2,1,False,13,5,0.51,1,0,23,50,2.1677098208387706,Medium
0,2,False,13,8,1.39,2,0,34,50,5.698666060494085,Medium
20,5,True,1,11,1.31,3,1,46,50,11.191606552879538,High
13,3,False,19,1,0.99,3,0,45,50,6.9714225324961365,High
16,1,False,1,3,2.7,1,1,21,50,8.927852544704175,Medium
6,2,False,18,8,0.62,1,0,27,50,2.397031860527025,Medium
9,1,False,3,6,2.21,2,0,50,50,10.694734474332392,High
3,3,False,14,10,1.61,1,0,24,50,4.786917884190588,Medium
9,4,False,6,7,2.6,3,0,45,50,13.390608412478354,High
9,4,False,19,1,2.12,1,0,47,50,9.442614140118307,High
17,2,False,13,11,0.74,2,0,50,50,8.395124278404477,High
2,4,False,6,1,2.03,1,0,27,50,6.346529251682734,Medium
5,2,False,9,11,2.93,2,1,24,50,10.78495584234938,Medium
6,4,False,3,1,2.23,1,1,19,50,7.277903000130377,Low
17,0,False,19,2,1.46,3,0,49,50,10.422447532281591,High
10,2,False,8,5,1.74,1,0,39,50,7.944592928323454,High
14,2,False,11,10,2.27,1,0,28,50,6.984486686060894,Medium
10,1,False,16,3,1.92,2,0,45,50,9.867466213647422,High
11,3,False,3,13,2.6,1,0,30,50,6.166065005143006,Medium
17,1,False,4,14,2.88,1,0,34,50,10.275307438795949,Medium
19,5,True,5,6,1.01,2,0,48,50,8.076500966923172,High
4,5,True,13,9,2.87,1,1,26,50,9.112693451763494,Medium
1,5,True,16,7,2.21,1,0,33,50,6.022361956859523,Medium
22,4,False,5,8,1.55,3,0,28,50,8.234126098609995,Medium
20,5,True,17,8,2.41,1,1,46,50,11.524358198761226,High
23,5,True,20,13,2.43,3,0,34,50,9.408845360547074,Medium
6,6,True,10,8,1.04,2,0,25,50,4.49573932205708,Medium
11,3,False,6,2,0.5,1,1,33,50,4.514075966782464,Medium
20,4,False,20,5,2.1,3,0,50,50,12.792267380315177,High
13,1,False,6,12,2.75,3,0,37,50,9.933663806399817,Medium
7,6,True,14,11,2.01,1,0,48,50,8.326615958942163,High
10,5,True,15,2,0.57,2,0,48,50,6.446369395606187,High
17,3,False,15,10,1.6,3,0,50,50,10.777203553677658,High
1,1,False,7,13,1.88,3,0,31,50,8.545390990378705,Medium
9,6,True,20,2,2.04,1,0,42,50,8.955988818256426,High
14,2,False,12,12,2.21,2,0,28,50,7.14495177728585,Medium
12,2,False,19,14,1.34,2,0,29,50,5.571766604600345,Medium
9,2,False,14,10,1.09,3,0,50,50,9.668810069920106,High
5,5,True,7,13,1.74,1,0,22,50,4.095242389151797,Medium
8,6,True,18,5,2.1,1,0,32,50,9.01472219993981,Medium
21,0,False,17,1,0.81,2,0,29,50,4.574002458605567,Medium
3,1,False,3,8,2.31,2,0,26,50,7.718108571544338,Medium
4,1,False,18,6,0.62,1,0,19,50,3.1011695503034726,Low
22,0,False,10,7,1.78,1,0,19,50,4.495316884414646,Low
11,1,False,15,13,2.78,2,0,26,50,7.8869487542083085,Medium
22,2,False,13,1,1.48,3,1,34,50,9.27369334678296,Medium
2,2,False,2,12,2.63,3,1,36,50,11.904069893263522,Medium
1,3,False,18,2,1.32,1,0,20,50,3.9154554461264306,Medium
5,2,False,11,10,0.88,2,1,27,50,7.008162318813,Medium
20,1,False,16,13,2.79,1,0,40,50,10.54972309396136,High
8,5,True,3,6,0.72,1,1,42,50,8.001973301497433,High
15,2,False,11,12,1.55,1,1,28,50,6.251403533159301,Medium
22,6,True,8,9,2.93,1,0,21,50,7.425203709492897,Medium
0,5,True,13,2,1.83,3,0,28,50,8.253218940750248,Medium
23,6,True,17,7,1.24,1,0,23,50,4.482519135211261,Medium
19,4,False,12,1,0.71,2,1,47,50,9.43524971064611,High
19,5,True,11,10,2.99,2,0,49,50,12.152686077899947,High
19,6,True,7,6,1.1,2,0,40,50,8.77536048524097,High
22,2,False,12,10,0.53,1,0,25,50,2.0247566443928546,Medium
19,5,True,13,4,2.44,2,0,41,50,9.531530292883337,High
7,3,False,5,4,2.52,1,0,40,50,9.760946741218815,High
20,2,False,3,1,2.96,1,0,38,50,10.597175137208525,High
7,5,True,7,7,2.34,1,1,38,50,10.418569940679578,High
5,5,True,17,7,2.88,3,0,28,50,10.601037980403522,Medium
12,5,True,6,11,1.59,3,0,40,50,8.116998642528975,High
12,2,False,20,4,0.62,2,0,33,50,3.8741201790701307,Medium
6,1,False,11,8,2.43,1,1,23,50,8.472364599271469,Medium
12,4,False,17,8,1.73,2,0,38,50,7.346606852795512,High
7,3,False,19,3,1.68,2,0,47,50,8.856629274964432,High
8,6,True,17,1,0.76,1,0,36,50,5.818559803441685,Medium
15,1,False,17,14,0.58,1,0,23,50,2.4364999165712034,Medium
18,6,True,11,13,2.95,3,0,41,50,12.87153874005768,High
13,2,False,5,9,2.41,1,0,23,50,5.974512114168009,Medium
12,5,True,7,8,2.71,1,0,22,50,7.330793250613402,Medium
5,0,False,19,11,2.29,2,0,25,50,7.31471638042446,Medium
22,3,False,17,11,1.85,2,0,22,50,6.504528599173631,Medium
2,5,True,10,14,0.63,2,0,37,50,4.2745159899417295,Medium
5,5,True,9,13,2.99,1,0,29,50,7.845796955412512,Medium
10,3,False,17,2,1.86,2,0,47,50,9.32389088352913,High
21,1,False,13,7,1.11,3,1,40,50,9.248609444550397,High
17,2,False,13,4,1.47,2,0,40,50,8.833086785258036,High
11,5,True,7,2,2.53,1,0,26,50,6.815698423818297,Medium
18,4,False,10,8,0.69,2,0,46,50,6.693911674431249,High
10,0,False,14,6,1.79,2,0,45,50,10.037676034951474,High
19,0,False,17,7,0.6,1,1,44,50,7.775262609303411,High
10,6,True,16,7,2.53,2,1,49,50,13.69581734919846,High
13,1,False,10,1,0.96,2,0,29,50,4.707414189481437,Medium
9,6,True,17,1,1.64,2,0,44,50,9.158571856915103,High
4,5,True,4,7,1.86,2,0,29,50,6.840749207086297,Medium
